Name,ID,Class,Section,Phone,Email,Math,English,Hindi,Science,Economics,History,Geography,Telugu,Physics,Chemistry
Student_2592,812e6f6a,9,B,7892734467,student_2592@school.com,,58.0,98.0,62.0,,64.0,,,60.0,
Student_2593,0780b7fa,7,E,8524334443,student_2593@school.com,,,,,96.0,70.0,83.0,83.0,,96.0
Student_2594,bed43e97,6,C,6858691549,student_2594@school.com,,97.0,,,,92.0,93.0,71.0,,55.0
Student_2595,b3811187,11,A,7019453250,student_2595@school.com,45.0,94.0,,67.0,,78.0,,60.0,,
Student_2596,516cb2bc,9,E,8691360678,student_2596@school.com,,46.0,62.0,46.0,,,,51.0,,82.0
Student_2597,836a0668,9,B,7613161446,student_2597@school.com,64.0,,99.0,,59.0,,,71.0,55.0,
Student_2598,8ec26d45,8,D,7700522294,student_2598@school.com,,59.0,,,62.0,45.0,,94.0,,61.0
Student_2599,c081db54,6,C,9233890047,student_2599@school.com,,45.0,,43.0,97.0,,,,88.0,56.0
Student_2600,015d9319,10,C,9199435312,student_2600@school.com,64.0,42.0,51.0,,74.0,,,,77.0,
Student_2601,116d7e7f,8,B,9916495780,student_2601@school.com,,,,84.0,,89.0,53.0,,97.0,52.0
Student_2602,8a6efd47,11,E,9139733736,student_2602@school.com,43.0,94.0,,,,59.0,,41.0,,96.0
Student_2603,19f66072,9,A,8709813310,student_2603@school.com,,75.0,83.0,76.0,56.0,,,,67.0,
Student_2604,3d066b5c,7,D,9501057006,student_2604@school.com,,,43.0,87.0,,,100.0,,48.0,80.0
Student_2605,faaf4755,8,C,6364844121,student_2605@school.com,49.0,,79.0,,80.0,90.0,,,,71.0
Student_2606,0ea33205,6,A,8128698935,student_2606@school.com,,47.0,98.0,78.0,56.0,,,,,66.0
Student_2607,e24db13c,10,D,7684567201,student_2607@school.com,65.0,,,92.0,85.0,78.0,43.0,,,
Student_2608,473d46df,10,D,9852827965,student_2608@school.com,,50.0,,61.0,89.0,79.0,,,75.0,
Student_2609,ed6ecf7e,11,A,7575374698,student_2609@school.com,,,65.0,,,66.0,80.0,86.0,,40.0
Student_2610,b2a8b0b3,10,D,6571883767,student_2610@school.com,,93.0,82.0,,,61.0,91.0,,93.0,
Student_2611,f7167889,11,A,6161426977,student_2611@school.com,,,47.0,,72.0,,97.0,,48.0,64.0
Student_2612,19882557,6,E,6191443205,student_2612@school.com,54.0,75.0,,,,72.0,62.0,,,43.0
Student_2613,6ac8c20b,9,D,6418787578,student_2613@school.com,41.0,,,,73.0,74.0,,83.0,84.0,
Student_2614,33cbfb6b,7,A,8438610539,student_2614@school.com,59.0,,,,76.0,68.0,,51.0,64.0,
Student_2615,96d074c1,10,C,8892129059,student_2615@school.com,,93.0,,86.0,,90.0,41.0,41.0,,
Student_2616,2e5862a2,9,A,7990484992,student_2616@school.com,,48.0,89.0,,,,97.0,,82.0,48.0
Student_2617,a06517f2,7,A,7728260154,student_2617@school.com,54.0,80.0,42.0,,,83.0,,,68.0,
Student_2618,2e719116,6,D,6441447401,student_2618@school.com,,82.0,76.0,86.0,,,92.0,68.0,,
Student_2619,fddf9591,6,C,9347445991,student_2619@school.com,,62.0,75.0,98.0,,,,,66.0,71.0
Student_2620,a339e523,6,B,9081937421,student_2620@school.com,90.0,,65.0,,52.0,60.0,,,80.0,
Student_2621,ba76f3c7,7,D,9820422475,student_2621@school.com,68.0,61.0,61.0,,,99.0,83.0,,,
Student_2622,82e75da4,9,C,8275817552,student_2622@school.com,,,,,45.0,94.0,,50.0,79.0,47.0
Student_2623,51f29ebc,7,C,7608207682,student_2623@school.com,,,98.0,53.0,92.0,,,95.0,67.0,
Student_2624,71d3e51b,8,C,9034444996,student_2624@school.com,75.0,47.0,,63.0,,,81.0,46.0,,
Student_2625,5638dc63,7,A,9246795559,student_2625@school.com,64.0,40.0,,,42.0,,62.0,,,53.0
Student_2626,e5aae93f,10,D,7709205903,student_2626@school.com,61.0,,,,93.0,,,92.0,55.0,43.0
Student_2627,d20b5ab1,10,A,8168541611,student_2627@school.com,68.0,,,,83.0,,,70.0,40.0,71.0
Student_2628,2fbb1370,8,D,9205145645,student_2628@school.com,40.0,,41.0,,,51.0,,70.0,,57.0
Student_2629,ebb826f9,11,B,8945694122,student_2629@school.com,,,,63.0,90.0,92.0,48.0,,45.0,
Student_2630,e805a3db,8,B,9973379784,student_2630@school.com,,72.0,79.0,,54.0,,49.0,,,82.0
Student_2631,a5cae747,11,E,7608438347,student_2631@school.com,,62.0,,,47.0,,45.0,,87.0,59.0
Student_2632,a9bc50d9,11,C,8129566036,student_2632@school.com,98.0,,73.0,,,,76.0,49.0,48.0,
Student_2633,0d7082d2,11,E,9108833831,student_2633@school.com,,77.0,,40.0,64.0,99.0,,,60.0,
Student_2634,a5eba941,10,A,9224236547,student_2634@school.com,66.0,91.0,67.0,,70.0,,,,,68.0
Student_2635,bd12c896,11,B,7724350644,student_2635@school.com,,80.0,,,,,46.0,40.0,75.0,85.0
Student_2636,7f15a2a9,6,D,7643466920,student_2636@school.com,72.0,,59.0,,56.0,85.0,70.0,,,
Student_2637,7690d1c7,6,A,7922968808,student_2637@school.com,,78.0,40.0,68.0,87.0,,,,66.0,
Student_2638,496f48f9,7,C,9915921593,student_2638@school.com,54.0,,,,81.0,,,79.0,93.0,80.0
Student_2639,7f1d4fb5,10,C,6355967840,student_2639@school.com,45.0,100.0,60.0,,,,,90.0,,99.0
Student_2640,abea1e9d,11,B,8923654918,student_2640@school.com,98.0,,,46.0,,100.0,,99.0,,74.0
Student_2641,09e72cb7,6,D,9844446565,student_2641@school.com,87.0,,,65.0,,67.0,52.0,47.0,,
Student_2642,cb1aa555,9,E,9636687030,student_2642@school.com,,,80.0,50.0,42.0,100.0,,,80.0,
Student_2643,97175587,10,A,6849621026,student_2643@school.com,72.0,,,88.0,,49.0,,,58.0,80.0
Student_2644,75347900,9,E,6325095081,student_2644@school.com,51.0,,,,79.0,69.0,57.0,74.0,,
Student_2645,8aeb3b4c,6,E,6112345481,student_2645@school.com,,93.0,68.0,,,98.0,,80.0,,45.0
Student_2646,60a3bf49,10,B,8314527986,student_2646@school.com,,45.0,60.0,,81.0,,,,53.0,91.0
Student_2647,efb3545b,8,E,6618180567,student_2647@school.com,,54.0,70.0,46.0,,,,52.0,,96.0
Student_2648,374f7673,8,C,9864949749,student_2648@school.com,57.0,99.0,40.0,,51.0,64.0,,,,
Student_2649,bc53e31c,8,D,8265639922,student_2649@school.com,63.0,77.0,,,,89.0,55.0,,,75.0
Student_2650,5af91ff3,9,E,6801037067,student_2650@school.com,62.0,80.0,62.0,,,55.0,72.0,,,
Student_2651,c15911de,7,B,9192168604,student_2651@school.com,49.0,81.0,61.0,82.0,,62.0,,,,
Student_2652,d6108767,6,E,8106327466,student_2652@school.com,,,41.0,86.0,87.0,,51.0,,,95.0
Student_2653,6f58ce2f,11,E,6795259392,student_2653@school.com,41.0,,80.0,,88.0,,,46.0,74.0,
Student_2654,dbbd2a28,9,E,8083575242,student_2654@school.com,82.0,92.0,,,,64.0,60.0,,76.0,
Student_2655,ec4214a7,10,A,7435423610,student_2655@school.com,,95.0,41.0,,,61.0,77.0,,,47.0
Student_2656,c11c9553,6,D,6830744365,student_2656@school.com,,,64.0,100.0,50.0,,,42.0,99.0,
Student_2657,546966bf,11,C,8930092095,student_2657@school.com,,66.0,,,80.0,86.0,,90.0,,90.0
Student_2658,5b73a32d,7,E,6590107355,student_2658@school.com,,,87.0,91.0,,55.0,,78.0,,68.0
Student_2659,c61c4ec8,9,A,9470236861,student_2659@school.com,74.0,,,77.0,,72.0,,,99.0,76.0
Student_2660,1744e4cd,9,B,8081262017,student_2660@school.com,44.0,,94.0,,,47.0,85.0,,57.0,
Student_2661,ac7c6838,7,D,7899899286,student_2661@school.com,,,,94.0,59.0,96.0,,,76.0,91.0
Student_2662,4a58c669,7,B,7655983590,student_2662@school.com,,51.0,94.0,,,71.0,,55.0,,42.0
Student_2663,5d67a2b5,8,A,9182898819,student_2663@school.com,,40.0,,81.0,,100.0,,66.0,59.0,
Student_2664,dca0e622,6,E,7719292760,student_2664@school.com,,,78.0,98.0,85.0,,,81.0,,48.0
Student_2665,ea251b2e,11,B,9140673784,student_2665@school.com,,55.0,55.0,,87.0,,,63.0,50.0,
Student_2666,3cb0889c,9,A,7973601306,student_2666@school.com,,42.0,,79.0,,94.0,70.0,61.0,,
Student_2667,21f3e45c,11,B,9480494170,student_2667@school.com,68.0,57.0,,53.0,71.0,,,79.0,,
Student_2668,b5f269f9,10,B,9332297650,student_2668@school.com,61.0,46.0,98.0,59.0,,,40.0,,,
Student_2669,c528fc94,11,A,7191133730,student_2669@school.com,50.0,,70.0,67.0,82.0,,,,91.0,
Student_2670,29559096,6,C,8160718263,student_2670@school.com,89.0,,96.0,,,,45.0,82.0,50.0,
Student_2671,d3ff5265,6,B,9531162075,student_2671@school.com,100.0,55.0,,,97.0,43.0,,45.0,,
Student_2672,19a5116b,11,C,6439498685,student_2672@school.com,80.0,,,65.0,,95.0,,86.0,99.0,
Student_2673,fd641419,11,A,7211629704,student_2673@school.com,,,,79.0,,64.0,87.0,42.0,,69.0
Student_2674,004a73c5,7,C,6532989196,student_2674@school.com,60.0,83.0,,99.0,,47.0,,,55.0,
Student_2675,4c8fbe5b,9,C,6224269120,student_2675@school.com,44.0,67.0,,78.0,,,53.0,,85.0,
Student_2676,a173c29f,9,A,7736991593,student_2676@school.com,81.0,,,44.0,99.0,41.0,,56.0,,
Student_2677,38a513c1,6,A,8761645491,student_2677@school.com,,57.0,,43.0,,72.0,97.0,,60.0,
Student_2678,f79b9ca2,11,A,8074915681,student_2678@school.com,63.0,,51.0,80.0,,56.0,,46.0,,
Student_2679,e3086a91,11,D,6243067089,student_2679@school.com,,89.0,64.0,,,,62.0,,94.0,82.0
Student_2680,2af541a9,9,E,6143791298,student_2680@school.com,,54.0,,,93.0,56.0,,78.0,77.0,
Student_2681,3cb3a88e,8,D,6308400808,student_2681@school.com,59.0,84.0,,,56.0,,,,76.0,78.0
Student_2682,53482ad8,11,B,7057167656,student_2682@school.com,73.0,,,,50.0,59.0,43.0,,53.0,
Student_2683,16b3d9c1,10,C,8267019572,student_2683@school.com,44.0,78.0,,,92.0,57.0,,,,59.0
Student_2684,8bb257fb,7,D,7311092041,student_2684@school.com,93.0,,,73.0,49.0,,,68.0,,60.0
Student_2685,e4bac6c9,10,E,8047735501,student_2685@school.com,,,,52.0,67.0,,67.0,83.0,,43.0
Student_2686,2a5e0d44,11,C,7084759042,student_2686@school.com,62.0,54.0,,,,48.0,52.0,74.0,,
Student_2687,446b9846,7,A,9774421997,student_2687@school.com,46.0,,,,65.0,65.0,42.0,64.0,,
Student_2688,c95e1d90,10,C,7038853769,student_2688@school.com,42.0,78.0,,,,,98.0,70.0,,86.0
Student_2689,6a60361b,9,E,7790770594,student_2689@school.com,83.0,60.0,,51.0,,79.0,42.0,,,
Student_2690,7b860257,6,D,6874835203,student_2690@school.com,43.0,,41.0,51.0,,,,91.0,,85.0
Student_2691,53bb2bdc,9,E,9579145184,student_2691@school.com,,41.0,,47.0,64.0,80.0,,,,100.0
Student_2692,811d622a,6,E,6932904285,student_2692@school.com,86.0,,72.0,53.0,,50.0,51.0,,,
Student_2693,8a4d73a1,7,C,9358452956,student_2693@school.com,,90.0,,,72.0,92.0,,100.0,,42.0
Student_2694,a2b53310,8,A,6703552489,student_2694@school.com,,,45.0,,,90.0,63.0,,51.0,68.0
Student_2695,e581cfcd,8,C,6901463467,student_2695@school.com,,55.0,75.0,74.0,,,46.0,76.0,,
Student_2696,69752af1,7,B,7609786486,student_2696@school.com,,,75.0,43.0,,46.0,80.0,,70.0,
Student_2697,b13515b1,10,E,7941242287,student_2697@school.com,74.0,65.0,,,52.0,,56.0,,,48.0
Student_2698,a0a19176,6,E,8417037646,student_2698@school.com,47.0,,79.0,76.0,,73.0,,,99.0,
Student_2699,3bfc1bcb,10,D,8275026334,student_2699@school.com,,,41.0,41.0,72.0,,,,52.0,55.0
Student_2700,3a0ee60e,6,C,6768428894,student_2700@school.com,84.0,41.0,,90.0,80.0,,,85.0,,
Student_2701,0023d8b3,7,B,9465730605,student_2701@school.com,,57.0,59.0,,84.0,,,58.0,51.0,
Student_2702,556ff466,11,A,8553855986,student_2702@school.com,82.0,,80.0,89.0,66.0,59.0,,,,
Student_2703,21703884,9,C,7573268972,student_2703@school.com,86.0,,,,81.0,72.0,67.0,71.0,,
Student_2704,9162b9af,9,D,7607796634,student_2704@school.com,78.0,80.0,88.0,,,,61.0,,,73.0
Student_2705,97c52e87,11,D,6340713426,student_2705@school.com,87.0,,,93.0,97.0,,,77.0,,77.0
Student_2706,ea729efc,11,B,6583672139,student_2706@school.com,,98.0,72.0,,,,74.0,54.0,,88.0
Student_2707,f3c065a1,10,E,7621269318,student_2707@school.com,82.0,70.0,100.0,,,,52.0,,,46.0
Student_2708,f67f7e8b,6,C,9982746265,student_2708@school.com,95.0,,94.0,,93.0,42.0,,,,57.0
Student_2709,97fcfa1e,7,B,8486546260,student_2709@school.com,,,95.0,,93.0,,59.0,50.0,77.0,
Student_2710,aa14e531,8,A,7618597715,student_2710@school.com,66.0,,52.0,,,46.0,,74.0,,61.0
Student_2711,9267d940,11,C,7401998344,student_2711@school.com,,,69.0,89.0,,87.0,,71.0,85.0,
Student_2712,f9c6afaf,11,C,9915679673,student_2712@school.com,,,85.0,52.0,,,,99.0,96.0,55.0
Student_2713,21c1fbbc,7,D,9319184805,student_2713@school.com,,,95.0,,49.0,90.0,,42.0,60.0,
Student_2714,86e2794a,9,A,8999247312,student_2714@school.com,50.0,55.0,,,,,73.0,79.0,77.0,
Student_2715,8191c495,9,B,9375085637,student_2715@school.com,,76.0,90.0,,,87.0,52.0,,,65.0
Student_2716,f22e43b4,7,E,9141363201,student_2716@school.com,85.0,75.0,,57.0,97.0,,59.0,,,
Student_2717,f15f0c94,9,B,8523312532,student_2717@school.com,86.0,,,,78.0,53.0,79.0,,,70.0
Student_2718,6e49e17d,9,C,7910123698,student_2718@school.com,,,76.0,,,55.0,88.0,70.0,96.0,
Student_2719,56131cc3,7,A,9348418465,student_2719@school.com,93.0,,,,,40.0,,82.0,79.0,89.0
Student_2720,1c41d352,10,C,6083507944,student_2720@school.com,,89.0,79.0,,100.0,,,,61.0,80.0
Student_2721,bbc78cb4,6,D,6403399534,student_2721@school.com,69.0,87.0,,91.0,,,95.0,50.0,,
Student_2722,d5d673ab,11,A,7419448031,student_2722@school.com,47.0,,,67.0,,,90.0,55.0,,99.0
Student_2723,4a05daee,7,C,6868158468,student_2723@school.com,47.0,,95.0,,57.0,,74.0,,,75.0
Student_2724,a42c3a20,8,D,7707554476,student_2724@school.com,51.0,42.0,75.0,,,96.0,46.0,,,
Student_2725,e960e29c,11,E,7858363303,student_2725@school.com,45.0,,40.0,71.0,,,,,43.0,81.0
Student_2726,f077f0dd,11,C,6838403928,student_2726@school.com,82.0,,,,82.0,79.0,,85.0,77.0,
Student_2727,b3a8789d,10,D,6612434445,student_2727@school.com,,75.0,,64.0,51.0,63.0,72.0,,,
Student_2728,a6fbc63a,8,A,7388319049,student_2728@school.com,71.0,87.0,90.0,87.0,,77.0,,,,
Student_2729,b5eeb12a,6,D,9399424040,student_2729@school.com,41.0,,,,57.0,,75.0,52.0,99.0,
Student_2730,273d98b6,6,A,8989543226,student_2730@school.com,,,79.0,46.0,69.0,,75.0,68.0,,
Student_2731,70843a0f,10,C,8440128028,student_2731@school.com,65.0,,43.0,88.0,,,,,45.0,72.0
Student_2732,a36c08eb,11,A,7224532615,student_2732@school.com,,46.0,60.0,70.0,,59.0,,,75.0,
Student_2733,c0a85684,8,D,7429411140,student_2733@school.com,53.0,96.0,,68.0,49.0,69.0,,,,
Student_2734,c6d347eb,6,D,7123242215,student_2734@school.com,,,86.0,,70.0,,48.0,64.0,,97.0
Student_2735,efb587b2,6,D,7640751859,student_2735@school.com,,70.0,64.0,65.0,77.0,,,,,72.0
Student_2736,963a5a5b,10,A,9807130619,student_2736@school.com,54.0,,98.0,85.0,,,,76.0,,46.0
Student_2737,f3d2de69,11,A,6027520928,student_2737@school.com,,,55.0,,82.0,66.0,90.0,74.0,,
Student_2738,032c9cdd,11,C,8033099089,student_2738@school.com,98.0,59.0,,,40.0,74.0,65.0,,,
Student_2739,3fd01234,10,B,8975749693,student_2739@school.com,43.0,,97.0,,61.0,,48.0,,72.0,
Student_2740,3100c400,9,A,7541145922,student_2740@school.com,49.0,,,,96.0,46.0,60.0,,92.0,
Student_2741,6bdabf23,11,B,7934602927,student_2741@school.com,54.0,83.0,77.0,,68.0,,,,,61.0
Student_2742,77f7a7bf,7,C,6771409342,student_2742@school.com,91.0,88.0,,,48.0,,,90.0,,89.0
Student_2743,2e57de65,11,D,7231930198,student_2743@school.com,,74.0,,,,91.0,,94.0,73.0,55.0
Student_2744,3a46ac11,11,A,8724577709,student_2744@school.com,94.0,71.0,53.0,,,,,,80.0,50.0
Student_2745,d823ee68,10,D,8561914840,student_2745@school.com,100.0,40.0,80.0,,,93.0,,57.0,,
Student_2746,dd025438,7,B,6972844850,student_2746@school.com,,78.0,57.0,51.0,,64.0,96.0,,,
Student_2747,6a267607,11,B,7212209293,student_2747@school.com,83.0,72.0,86.0,,,46.0,,89.0,,
Student_2748,64d3a20d,9,C,9935770667,student_2748@school.com,97.0,,49.0,41.0,,,40.0,46.0,,
Student_2749,38769236,9,C,9350318276,student_2749@school.com,,73.0,,,47.0,41.0,,91.0,93.0,
Student_2750,c6b63919,7,E,9594384324,student_2750@school.com,,44.0,,62.0,,76.0,69.0,,85.0,
Student_2751,d2a12946,11,C,9318071456,student_2751@school.com,,,64.0,,,43.0,71.0,65.0,,68.0
Student_2752,1f1ee782,6,C,8404945665,student_2752@school.com,77.0,40.0,,,94.0,,,94.0,62.0,
Student_2753,0fad9ec4,9,A,9812346785,student_2753@school.com,,,41.0,,,,44.0,90.0,63.0,84.0
Student_2754,e35cd347,11,C,7743066533,student_2754@school.com,71.0,46.0,,82.0,,,77.0,95.0,,
Student_2755,fd51fa7d,7,B,6759491455,student_2755@school.com,,46.0,,45.0,,,54.0,93.0,89.0,
Student_2756,bb8dd4ba,8,A,6403515013,student_2756@school.com,86.0,,,52.0,53.0,85.0,58.0,,,
Student_2757,5fdd8589,10,D,6161794946,student_2757@school.com,98.0,,,,96.0,,85.0,43.0,44.0,
Student_2758,50c0cf47,6,B,8278836791,student_2758@school.com,92.0,61.0,68.0,,,,,89.0,,42.0
Student_2759,db30d864,9,E,6750194825,student_2759@school.com,,,,47.0,86.0,60.0,,43.0,45.0,
Student_2760,e9b27bec,6,D,7935067489,student_2760@school.com,,,,64.0,,94.0,89.0,54.0,,56.0
Student_2761,ada07483,10,D,7026840592,student_2761@school.com,86.0,,,64.0,,84.0,68.0,50.0,,
Student_2762,dfdecbe1,11,A,9001156434,student_2762@school.com,74.0,,,,68.0,84.0,51.0,58.0,,
Student_2763,30854fdf,7,B,8713075898,student_2763@school.com,,90.0,,,88.0,97.0,,99.0,,99.0
Student_2764,1e654e62,6,B,8795199296,student_2764@school.com,,,100.0,55.0,58.0,,,82.0,99.0,
Student_2765,c32e9280,9,D,7531328569,student_2765@school.com,93.0,76.0,67.0,83.0,,,78.0,,,
Student_2766,6173f777,6,D,7864394226,student_2766@school.com,41.0,,,45.0,,63.0,,75.0,,74.0
Student_2767,933dea71,10,B,8732321413,student_2767@school.com,67.0,97.0,51.0,,58.0,,96.0,,,
Student_2768,63a50a81,7,B,9768463305,student_2768@school.com,50.0,,,,79.0,88.0,,70.0,,95.0
Student_2769,e3fced28,7,A,8912258872,student_2769@school.com,80.0,,77.0,97.0,42.0,61.0,,,,
Student_2770,f4293b20,9,D,8143108643,student_2770@school.com,90.0,52.0,,,40.0,,,97.0,65.0,
Student_2771,eaf9c813,11,A,7199968739,student_2771@school.com,,74.0,40.0,74.0,,89.0,,,,69.0
Student_2772,b0e456b4,8,B,9740059727,student_2772@school.com,,64.0,57.0,82.0,,57.0,46.0,,,
Student_2773,16e0def0,11,A,9787367543,student_2773@school.com,78.0,89.0,,,,45.0,75.0,,50.0,
Student_2774,e7b21a6d,9,A,9431679450,student_2774@school.com,,,48.0,76.0,78.0,97.0,,,,70.0
Student_2775,1a432ed1,7,E,6088778205,student_2775@school.com,86.0,,,58.0,73.0,,40.0,,42.0,
Student_2776,76314a38,8,C,8822578131,student_2776@school.com,47.0,,,,,,64.0,43.0,60.0,100.0
Student_2777,f36c9c4c,9,B,9310295840,student_2777@school.com,,,,,52.0,,84.0,89.0,94.0,66.0
Student_2778,3317567b,9,A,7474000345,student_2778@school.com,,64.0,,68.0,,79.0,,,96.0,61.0
Student_2779,a8b1803b,11,B,7046996268,student_2779@school.com,,52.0,,,,95.0,,82.0,75.0,92.0
Student_2780,a472dc29,6,D,8077275597,student_2780@school.com,65.0,,53.0,92.0,,,,73.0,,96.0
Student_2781,dba1ae16,6,D,8959673527,student_2781@school.com,,,89.0,53.0,,93.0,,96.0,,57.0
Student_2782,6d2f59e3,10,E,7529617096,student_2782@school.com,,,90.0,83.0,91.0,79.0,85.0,,,
Student_2783,9ac33540,8,D,9220872767,student_2783@school.com,,,,,43.0,,84.0,69.0,68.0,100.0
Student_2784,2df64574,7,D,9244616965,student_2784@school.com,,77.0,,,85.0,58.0,,48.0,44.0,
Student_2785,a8af7059,10,B,7937522692,student_2785@school.com,69.0,,57.0,,,,80.0,52.0,,87.0
Student_2786,27e32249,10,C,8580524654,student_2786@school.com,,,96.0,,,62.0,,96.0,78.0,77.0
Student_2787,d79a76a5,8,A,9385175831,student_2787@school.com,,,76.0,94.0,,,70.0,,88.0,60.0
Student_2788,7465ec33,9,B,6571087314,student_2788@school.com,,,82.0,60.0,95.0,,,,79.0,54.0
Student_2789,9c400e3d,8,A,8086213425,student_2789@school.com,,82.0,,,89.0,41.0,97.0,,,46.0
Student_2790,fddaf56a,9,A,9538704794,student_2790@school.com,,,94.0,93.0,,93.0,,61.0,,60.0
Student_2791,c0e2ee91,8,A,9327497158,student_2791@school.com,98.0,,60.0,,,,47.0,,88.0,48.0
Student_2792,87cf6b62,8,C,9826885981,student_2792@school.com,,100.0,81.0,,,47.0,,63.0,,43.0
Student_2793,bb2473bb,6,A,6149433719,student_2793@school.com,,63.0,53.0,,,91.0,,,69.0,71.0
Student_2794,077c2cfb,6,A,6104575674,student_2794@school.com,94.0,83.0,,100.0,40.0,,73.0,,,
Student_2795,f9c11fb2,7,A,7168575961,student_2795@school.com,95.0,96.0,,,74.0,,56.0,,,73.0
Student_2796,bc05c34a,9,C,7974512031,student_2796@school.com,,,82.0,40.0,68.0,,81.0,,,92.0
Student_2797,937f2734,8,D,8080406914,student_2797@school.com,97.0,,,,47.0,73.0,91.0,65.0,,
Student_2798,88a6a623,9,E,6781933741,student_2798@school.com,59.0,,,,,86.0,46.0,,87.0,83.0
Student_2799,1879c457,6,E,6592873281,student_2799@school.com,58.0,83.0,,,,64.0,,99.0,41.0,
Student_2800,dc6a10c9,8,A,7140157345,student_2800@school.com,67.0,,89.0,,51.0,,,70.0,,43.0
Student_2801,6209ccdb,8,E,8067119270,student_2801@school.com,57.0,42.0,,,56.0,,72.0,,,83.0
Student_2802,45bc600e,10,D,8383505707,student_2802@school.com,,99.0,,82.0,61.0,,63.0,43.0,,
Student_2803,f40d2dff,8,C,8108360704,student_2803@school.com,100.0,,,81.0,,59.0,94.0,,,78.0
Student_2804,a5268359,11,C,7673603389,student_2804@school.com,66.0,79.0,,57.0,,45.0,89.0,,,
Student_2805,6c06f39e,7,E,9709971166,student_2805@school.com,,49.0,,,67.0,92.0,,,68.0,96.0
Student_2806,b24bac2e,11,A,9756226243,student_2806@school.com,93.0,,63.0,,64.0,,,,76.0,65.0
Student_2807,b988e7db,11,C,7204363886,student_2807@school.com,76.0,45.0,,83.0,,96.0,,,82.0,
Student_2808,06b6d726,8,E,9835809977,student_2808@school.com,,82.0,,65.0,87.0,,,54.0,,99.0
Student_2809,4cb02126,8,C,8931453901,student_2809@school.com,49.0,,,,64.0,48.0,89.0,,,52.0
Student_2810,ca3e631c,6,B,9880025346,student_2810@school.com,,46.0,59.0,,57.0,,71.0,,61.0,
Student_2811,c129c810,11,D,8944106839,student_2811@school.com,74.0,72.0,43.0,,42.0,,,,,90.0
Student_2812,a78dac6e,6,A,9640159245,student_2812@school.com,,93.0,46.0,,91.0,90.0,47.0,,,
Student_2813,1b4f1175,10,C,9537298146,student_2813@school.com,49.0,,,95.0,,75.0,,81.0,95.0,
Student_2814,6640ff25,7,D,9337212898,student_2814@school.com,73.0,,42.0,44.0,67.0,,55.0,,,
Student_2815,e5aa4ed1,11,E,8420894622,student_2815@school.com,83.0,,48.0,,,86.0,,99.0,,67.0
Student_2816,239bc53c,7,B,7928045167,student_2816@school.com,,47.0,,,,92.0,57.0,88.0,56.0,
Student_2817,7476465a,11,D,8265660649,student_2817@school.com,,,78.0,,,75.0,77.0,,82.0,48.0
Student_2818,9a4deefc,9,E,7950526476,student_2818@school.com,87.0,,,,95.0,70.0,,56.0,,51.0
Student_2819,8c75b2b8,7,D,9349205841,student_2819@school.com,,93.0,95.0,,,65.0,73.0,,,69.0
Student_2820,dff74a25,7,C,8593598175,student_2820@school.com,,,,90.0,97.0,95.0,,85.0,67.0,
Student_2821,def563e4,7,A,9676359185,student_2821@school.com,61.0,100.0,,52.0,92.0,,,,40.0,
Student_2822,a6f318d2,10,C,8102691165,student_2822@school.com,84.0,,40.0,,,,52.0,,72.0,53.0
Student_2823,0d3f6649,10,E,7913828050,student_2823@school.com,94.0,100.0,,,,81.0,,89.0,79.0,
Student_2824,7dffd5fa,10,A,7134606901,student_2824@school.com,90.0,90.0,98.0,,,,,59.0,65.0,
Student_2825,bb7992f7,11,C,6460356348,student_2825@school.com,,,,77.0,,57.0,,99.0,79.0,51.0
Student_2826,65e7a041,7,B,8821833622,student_2826@school.com,,51.0,,,,42.0,86.0,,88.0,73.0
Student_2827,9a77ce46,11,A,7072702636,student_2827@school.com,,46.0,,,52.0,90.0,49.0,,,47.0
Student_2828,252af976,7,C,9277950751,student_2828@school.com,,,97.0,,71.0,,58.0,98.0,,73.0
Student_2829,74089876,8,E,9614367637,student_2829@school.com,96.0,45.0,59.0,,,49.0,,86.0,,
Student_2830,5079cdc8,7,D,9304883761,student_2830@school.com,,,,49.0,79.0,93.0,83.0,,,66.0
Student_2831,2cc03748,6,C,6207038405,student_2831@school.com,45.0,,,,63.0,50.0,,73.0,,95.0
Student_2832,0b335065,9,A,8860428574,student_2832@school.com,84.0,,,,84.0,,65.0,,46.0,80.0
Student_2833,112033c2,11,A,9088507748,student_2833@school.com,,,99.0,,73.0,58.0,44.0,,,100.0
